col1,col2,col3,col4,col5
37838,9.83,-3624,98,0
90410,9.83,-3624,98,0
24065,9.83,-3624,98,0
86495,9.83,-3624,98,0
84461,9.83,-3624,98,0
90818,9.83,-3624,98,0
12515,9.83,-3624,98,0
33540,9.83,-3624,98,0
89990,9.83,-3624,98,0
55290,9.83,-3624,98,0
85744,9.83,-3624,98,0
82711,9.83,-3624,98,0
93892,9.83,-3624,98,0
42969,9.83,-3624,98,0
50408,9.83,-3624,98,0
49835,9.83,-3624,98,0
31887,9.83,-3624,98,0
92597,9.83,-3624,98,0
47132,9.83,-3624,98,0
67735,9.83,-3624,98,0
46833,9.83,-3624,98,0
7412,9.83,-3624,98,0
52701,9.83,-3624,98,0
19800,9.83,-3624,98,0
73487,9.83,-3624,98,0
70431,9.83,-3624,98,0
48368,9.83,-3624,98,0
11972,9.83,-3624,98,0
38102,9.83,-3624,98,0
62387,9.83,-3624,98,0
21250,9.83,-3624,98,0
75952,9.83,-3624,98,0
81049,9.83,-3624,98,0
55372,9.83,-3624,98,0
81429,9.83,-3624,98,0
77688,9.83,-3624,98,0
58076,9.83,-3624,98,0
50238,9.83,-3624,98,0
18921,9.83,-3624,98,0
4697,9.83,-3624,98,0
6831,9.83,-3624,98,0
23972,9.83,-3624,98,0
75108,9.83,-3624,98,0
604,9.83,-3624,98,0
19107,9.83,-3624,98,0
91477,9.83,-3624,98,0
28681,9.83,-3624,98,0
45302,9.83,-3624,98,0
83657,9.83,-3624,98,0
24463,9.83,-3624,98,0
74832,9.83,-3624,98,0
76320,9.83,-3624,98,0
44058,9.83,-3624,98,0
39455,9.83,-3624,98,0
27409,9.83,-3624,98,0
39942,9.83,-3624,98,0
68817,9.83,-3624,98,0
92322,9.83,-3624,98,0
93261,9.83,-3624,98,0
20755,9.83,-3624,98,0
74639,9.83,-3624,98,0
59000,9.83,-3624,98,0
73351,9.83,-3624,98,0
48934,9.83,-3624,98,0
44268,9.83,-3624,98,0
77904,9.83,-3624,98,0
56505,9.83,-3624,98,0
21109,9.83,-3624,98,0
15902,9.83,-3624,98,0
92107,9.83,-3624,98,0
35099,9.83,-3624,98,0
59412,9.83,-3624,98,0
70194,9.83,-3624,98,0
81566,9.83,-3624,98,0
17550,9.83,-3624,98,0
64803,9.83,-3624,98,0
39150,9.83,-3624,98,0
1591,9.83,-3624,98,0
73847,9.83,-3624,98,0
64384,9.83,-3624,98,0
57118,9.83,-3624,98,0
99792,9.83,-3624,98,0
55531,9.83,-3624,98,0
19787,9.83,-3624,98,0
8039,9.83,-3624,98,0
35510,9.83,-3624,98,0
65251,9.83,-3624,98,0
22749,9.83,-3624,98,0
74672,9.83,-3624,98,0
81150,9.83,-3624,98,0
22439,9.83,-3624,98,0
79918,9.83,-3624,98,0
4002,9.83,-3624,98,0
97290,9.83,-3624,98,0
37314,9.83,-3624,98,0
22415,9.83,-3624,98,0
81488,9.83,-3624,98,0
26591,9.83,-3624,98,0
9622,9.83,-3624,98,0
84680,9.83,-3624,98,0
83880,9.83,-3624,98,0
94108,9.83,-3624,98,0
98218,9.83,-3624,98,0
71958,9.83,-3624,98,0
58045,9.83,-3624,98,0
1789,9.83,-3624,98,0
15887,9.83,-3624,98,0
60946,9.83,-3624,98,0
1426,9.83,-3624,98,0
49694,9.83,-3624,98,0
78149,9.83,-3624,98,0
23824,9.83,-3624,98,0
50322,9.83,-3624,98,0
85007,9.83,-3624,98,0
23902,9.83,-3624,98,0
95980,9.83,-3624,98,0
47932,9.83,-3624,98,0
43665,9.83,-3624,98,0
35258,9.83,-3624,98,0
61403,9.83,-3624,98,0
87660,9.83,-3624,98,0
69773,9.83,-3624,98,0
37009,9.83,-3624,98,0
5848,9.83,-3624,98,0
52078,9.83,-3624,98,0
79981,9.83,-3624,98,0
57863,9.83,-3624,98,0
32215,9.83,-3624,98,0
79320,9.83,-3624,98,0
45564,9.83,-3624,98,0
20029,9.83,-3624,98,0
14989,9.83,-3624,98,0
90342,9.83,-3624,98,0
87510,9.83,-3624,98,0
10232,9.83,-3624,98,0
24643,9.83,-3624,98,0
23491,9.83,-3624,98,0
71349,9.83,-3624,98,0
56716,9.83,-3624,98,0
14084,9.83,-3624,98,0
35274,9.83,-3624,98,0
5435,9.83,-3624,98,0
11024,9.83,-3624,98,0
6679,9.83,-3624,98,0
84919,9.83,-3624,98,0
32529,9.83,-3624,98,0
18211,9.83,-3624,98,0
69366,9.83,-3624,98,0
50130,9.83,-3624,98,0
26627,9.83,-3624,98,0
13929,9.83,-3624,98,0
997,9.83,-3624,98,0
75538,9.83,-3624,98,0
56739,9.83,-3624,98,0
51776,9.83,-3624,98,0
43216,9.83,-3624,98,0
15376,9.83,-3624,98,0
5879,9.83,-3624,98,0
66412,9.83,-3624,98,0
19359,9.83,-3624,98,0
65513,9.83,-3624,98,0
69923,9.83,-3624,98,0
24647,9.83,-3624,98,0
95678,9.83,-3624,98,0
20721,9.83,-3624,98,0
25887,9.83,-3624,98,0
80166,9.83,-3624,98,0
31992,9.83,-3624,98,0
44927,9.83,-3624,98,0
65218,9.83,-3624,98,0
13268,9.83,-3624,98,0
75217,9.83,-3624,98,0
38308,9.83,-3624,98,0
86547,9.83,-3624,98,0
76282,9.83,-3624,98,0
48718,9.83,-3624,98,0
1316,9.83,-3624,98,0
53702,9.83,-3624,98,0
26744,9.83,-3624,98,0
1681,9.83,-3624,98,0
83107,9.83,-3624,98,0
51654,9.83,-3624,98,0
99934,9.83,-3624,98,0
17043,9.83,-3624,98,0
66395,9.83,-3624,98,0
8185,9.83,-3624,98,0
82417,9.83,-3624,98,0
84,9.83,-3624,98,0
8261,9.83,-3624,98,0
70221,9.83,-3624,98,0
50855,9.83,-3624,98,0
57364,9.83,-3624,98,0
98419,9.83,-3624,98,0
26959,9.83,-3624,98,0
42151,9.83,-3624,98,0
55553,9.83,-3624,98,0
92471,9.83,-3624,98,0
29390,9.83,-3624,98,0
60065,9.83,-3624,98,0
88962,9.83,-3624,98,0
2687,9.83,-3624,98,0
10110,9.83,-3624,98,0
72940,9.83,-3624,98,0
56707,9.83,-3624,98,0
73948,9.83,-3624,98,0
20881,9.83,-3624,98,0
75143,9.83,-3624,98,0
60179,9.83,-3624,98,0
98601,9.83,-3624,98,0
76992,9.83,-3624,98,0
34940,9.83,-3624,98,0
73582,9.83,-3624,98,0
59973,9.83,-3624,98,0
20181,9.83,-3624,98,0
20068,9.83,-3624,98,0
8523,9.83,-3624,98,0
7974,9.83,-3624,98,0
25305,9.83,-3624,98,0
82885,9.83,-3624,98,0
14001,9.83,-3624,98,0
51651,9.83,-3624,98,0
34319,9.83,-3624,98,0
61957,9.83,-3624,98,0
52052,9.83,-3624,98,0
84108,9.83,-3624,98,0
15168,9.83,-3624,98,0
72867,9.83,-3624,98,0
8440,9.83,-3624,98,0
92798,9.83,-3624,98,0
2912,9.83,-3624,98,0
71823,9.83,-3624,98,0
33421,9.83,-3624,98,0
32962,9.83,-3624,98,0
28134,9.83,-3624,98,0
91173,9.83,-3624,98,0
17701,9.83,-3624,98,0
25155,9.83,-3624,98,0
86690,9.83,-3624,98,0
82411,9.83,-3624,98,0
94921,9.83,-3624,98,0
15987,9.83,-3624,98,0
15744,9.83,-3624,98,0
57801,9.83,-3624,98,0
77635,9.83,-3624,98,0
12712,9.83,-3624,98,0
53020,9.83,-3624,98,0
87884,9.83,-3624,98,0
34375,9.83,-3624,98,0
54531,9.83,-3624,98,0
75735,9.83,-3624,98,0
67233,9.83,-3624,98,0
84683,9.83,-3624,98,0
10451,9.83,-3624,98,0
41738,9.83,-3624,98,0
66810,9.83,-3624,98,0
9929,9.83,-3624,98,0
11649,9.83,-3624,98,0
68459,9.83,-3624,98,0
61500,9.83,-3624,98,0
98964,9.83,-3624,98,0
14990,9.83,-3624,98,0
73876,9.83,-3624,98,0
79936,9.83,-3624,98,0
25486,9.83,-3624,98,0
80596,9.83,-3624,98,0
53839,9.83,-3624,98,0
88710,9.83,-3624,98,0
99044,9.83,-3624,98,0
21264,9.83,-3624,98,0
45154,9.83,-3624,98,0
8077,9.83,-3624,98,0
94197,9.83,-3624,98,0
83368,9.83,-3624,98,0
98775,9.83,-3624,98,0
48231,9.83,-3624,98,0
65308,9.83,-3624,98,0
15915,9.83,-3624,98,0
17773,9.83,-3624,98,0
21381,9.83,-3624,98,0
19035,9.83,-3624,98,0
40841,9.83,-3624,98,0
34310,9.83,-3624,98,0
63117,9.83,-3624,98,0
65361,9.83,-3624,98,0
37099,9.83,-3624,98,0
34888,9.83,-3624,98,0
21412,9.83,-3624,98,0
13419,9.83,-3624,98,0
29350,9.83,-3624,98,0
97433,9.83,-3624,98,0
10030,9.83,-3624,98,0
85335,9.83,-3624,98,0
8912,9.83,-3624,98,0
71067,9.83,-3624,98,0
81050,9.83,-3624,98,0
60317,9.83,-3624,98,0
870,9.83,-3624,98,0
45022,9.83,-3624,98,0
60779,9.83,-3624,98,0
34048,9.83,-3624,98,0
12307,9.83,-3624,98,0
16755,9.83,-3624,98,0
63279,9.83,-3624,98,0
15308,9.83,-3624,98,0
10177,9.83,-3624,98,0
92813,9.83,-3624,98,0
24229,9.83,-3624,98,0
66409,9.83,-3624,98,0
11051,9.83,-3624,98,0
40459,9.83,-3624,98,0
15011,9.83,-3624,98,0
79256,9.83,-3624,98,0
92679,9.83,-3624,98,0
95764,9.83,-3624,98,0
99784,9.83,-3624,98,0
89307,9.83,-3624,98,0
74304,9.83,-3624,98,0
13876,9.83,-3624,98,0
53911,9.83,-3624,98,0
52838,9.83,-3624,98,0
91127,9.83,-3624,98,0
54457,9.83,-3624,98,0
13518,9.83,-3624,98,0
93794,9.83,-3624,98,0
10922,9.83,-3624,98,0
81381,9.83,-3624,98,0
1323,9.83,-3624,98,0
34487,9.83,-3624,98,0
29368,9.83,-3624,98,0
98878,9.83,-3624,98,0
63227,9.83,-3624,98,0
87461,9.83,-3624,98,0
95050,9.83,-3624,98,0
91018,9.83,-3624,98,0
36431,9.83,-3624,98,0
63355,9.83,-3624,98,0
26437,9.83,-3624,98,0
45500,9.83,-3624,98,0
99757,9.83,-3624,98,0
23926,9.83,-3624,98,0
32227,9.83,-3624,98,0
42559,9.83,-3624,98,0
75391,9.83,-3624,98,0
9924,9.83,-3624,98,0
68300,9.83,-3624,98,0
35253,9.83,-3624,98,0
17296,9.83,-3624,98,0
84214,9.83,-3624,98,0
37238,9.83,-3624,98,0
36901,9.83,-3624,98,0
23543,9.83,-3624,98,0
95022,9.83,-3624,98,0
34948,9.83,-3624,98,0
94249,9.83,-3624,98,0
82533,9.83,-3624,98,0
28550,9.83,-3624,98,0
10471,9.83,-3624,98,0
35081,9.83,-3624,98,0
19817,9.83,-3624,98,0
83624,9.83,-3624,98,0
83345,9.83,-3624,98,0
1320,9.83,-3624,98,0
82706,9.83,-3624,98,0
35940,9.83,-3624,98,0
69623,9.83,-3624,98,0
35817,9.83,-3624,98,0
18834,9.83,-3624,98,0
27085,9.83,-3624,98,0
71911,9.83,-3624,98,0
51780,9.83,-3624,98,0
73590,9.83,-3624,98,0
30975,9.83,-3624,98,0
96017,9.83,-3624,98,0
92957,9.83,-3624,98,0
3754,9.83,-3624,98,0
20525,9.83,-3624,98,0
91057,9.83,-3624,98,0
46634,9.83,-3624,98,0
16508,9.83,-3624,98,0
60916,9.83,-3624,98,0
77239,9.83,-3624,98,0
81458,9.83,-3624,98,0
91591,9.83,-3624,98,0
69689,9.83,-3624,98,0
35064,9.83,-3624,98,0
24505,9.83,-3624,98,0
71224,9.83,-3624,98,0
82911,9.83,-3624,98,0
22595,9.83,-3624,98,0
45411,9.83,-3624,98,0
61164,9.83,-3624,98,0
60887,9.83,-3624,98,0
4659,9.83,-3624,98,0
47361,9.83,-3624,98,0
46164,9.83,-3624,98,0
89272,9.83,-3624,98,0
28757,9.83,-3624,98,0
86342,9.83,-3624,98,0
92817,9.83,-3624,98,0
90868,9.83,-3624,98,0
80970,9.83,-3624,98,0
39876,9.83,-3624,98,0
1115,9.83,-3624,98,0
28776,9.83,-3624,98,0
40734,9.83,-3624,98,0
74394,9.83,-3624,98,0
80789,9.83,-3624,98,0
69022,9.83,-3624,98,0
46475,9.83,-3624,98,0
58785,9.83,-3624,98,0
45275,9.83,-3624,98,0
29102,9.83,-3624,98,0
86102,9.83,-3624,98,0
53405,9.83,-3624,98,0
35273,9.83,-3624,98,0
74774,9.83,-3624,98,0
95359,9.83,-3624,98,0
74231,9.83,-3624,98,0
67403,9.83,-3624,98,0
50404,9.83,-3624,98,0
77818,9.83,-3624,98,0
74351,9.83,-3624,98,0
73739,9.83,-3624,98,0
40368,9.83,-3624,98,0
54097,9.83,-3624,98,0
67077,9.83,-3624,98,0
53953,9.83,-3624,98,0
63523,9.83,-3624,98,0
29095,9.83,-3624,98,0
47266,9.83,-3624,98,0
53637,9.83,-3624,98,0
43971,9.83,-3624,98,0
31015,9.83,-3624,98,0
23215,9.83,-3624,98,0
77138,9.83,-3624,98,0
97899,9.83,-3624,98,0
58777,9.83,-3624,98,0
98565,9.83,-3624,98,0
56463,9.83,-3624,98,0
6528,9.83,-3624,98,0
12551,9.83,-3624,98,0
43065,9.83,-3624,98,0
81619,9.83,-3624,98,0
5637,9.83,-3624,98,0
6022,9.83,-3624,98,0
30516,9.83,-3624,98,0
14643,9.83,-3624,98,0
52905,9.83,-3624,98,0
27451,9.83,-3624,98,0
29673,9.83,-3624,98,0
29767,9.83,-3624,98,0
90623,9.83,-3624,98,0
84224,9.83,-3624,98,0
13411,9.83,-3624,98,0
3832,9.83,-3624,98,0
52801,9.83,-3624,98,0
59783,9.83,-3624,98,0
12648,9.83,-3624,98,0
52101,9.83,-3624,98,0
71305,9.83,-3624,98,0
31560,9.83,-3624,98,0
98731,9.83,-3624,98,0
61769,9.83,-3624,98,0
25586,9.83,-3624,98,0
21682,9.83,-3624,98,0
61263,9.83,-3624,98,0
98887,9.83,-3624,98,0
71734,9.83,-3624,98,0
14339,9.83,-3624,98,0
70091,9.83,-3624,98,0
81573,9.83,-3624,98,0
91745,9.83,-3624,98,0
59659,9.83,-3624,98,0
28456,9.83,-3624,98,0
57049,9.83,-3624,98,0
85587,9.83,-3624,98,0
40910,9.83,-3624,98,0
78202,9.83,-3624,98,0
96002,9.83,-3624,98,0
12453,9.83,-3624,98,0
54345,9.83,-3624,98,0
41946,9.83,-3624,98,0
88951,9.83,-3624,98,0
70172,9.83,-3624,98,0
75785,9.83,-3624,98,0
66864,9.83,-3624,98,0
22445,9.83,-3624,98,0
80772,9.83,-3624,98,0
13428,9.83,-3624,98,0
21075,9.83,-3624,98,0
85991,9.83,-3624,98,0
21363,9.83,-3624,98,0
78932,9.83,-3624,98,0
59165,9.83,-3624,98,0
95667,9.83,-3624,98,0
71370,9.83,-3624,98,0
82648,9.83,-3624,98,0
57994,9.83,-3624,98,0
28526,9.83,-3624,98,0
45912,9.83,-3624,98,0
12246,9.83,-3624,98,0
54230,9.83,-3624,98,0
58428,9.83,-3624,98,0
4833,9.83,-3624,98,0
52376,9.83,-3624,98,0
88169,9.83,-3624,98,0
92671,9.83,-3624,98,0
4313,9.83,-3624,98,0
38258,9.83,-3624,98,0
50450,9.83,-3624,98,0
18088,9.83,-3624,98,0
49839,9.83,-3624,98,0
86296,9.83,-3624,98,0
67391,9.83,-3624,98,0
11658,9.83,-3624,98,0
21922,9.83,-3624,98,0
37459,9.83,-3624,98,0
55811,9.83,-3624,98,0
31943,9.83,-3624,98,0
11341,9.83,-3624,98,0
20370,9.83,-3624,98,0
94112,9.83,-3624,98,0
5534,9.83,-3624,98,0
92989,9.83,-3624,98,0
44498,9.83,-3624,98,0
34262,9.83,-3624,98,0
73572,9.83,-3624,98,0
80126,9.83,-3624,98,0
60526,9.83,-3624,98,0
46541,9.83,-3624,98,0
25417,9.83,-3624,98,0
71289,9.83,-3624,98,0
54500,9.83,-3624,98,0
38214,9.83,-3624,98,0
39031,9.83,-3624,98,0
91111,9.83,-3624,98,0
40332,9.83,-3624,98,0
37220,9.83,-3624,98,0
35895,9.83,-3624,98,0
90598,9.83,-3624,98,0
78055,9.83,-3624,98,0
95244,9.83,-3624,98,0
51936,9.83,-3624,98,0
56300,9.83,-3624,98,0
85444,9.83,-3624,98,0
24408,9.83,-3624,98,0
57648,9.83,-3624,98,0
82596,9.83,-3624,98,0
69282,9.83,-3624,98,0
36042,9.83,-3624,98,0
60355,9.83,-3624,98,0
72547,9.83,-3624,98,0
91748,9.83,-3624,98,0
71367,9.83,-3624,98,0
10447,9.83,-3624,98,0
59214,9.83,-3624,98,0
16797,9.83,-3624,98,0
94082,9.83,-3624,98,0
41853,9.83,-3624,98,0
34219,9.83,-3624,98,0
74241,9.83,-3624,98,0
81629,9.83,-3624,98,0
13902,9.83,-3624,98,0
46452,9.83,-3624,98,0
9023,9.83,-3624,98,0
83790,9.83,-3624,98,0
77814,9.83,-3624,98,0
9397,9.83,-3624,98,0
69260,9.83,-3624,98,0
57634,9.83,-3624,98,0
30488,9.83,-3624,98,0
28987,9.83,-3624,98,0
47471,9.83,-3624,98,0
7590,9.83,-3624,98,0
29065,9.83,-3624,98,0
39437,9.83,-3624,98,0
53128,9.83,-3624,98,0
6875,9.83,-3624,98,0
67967,9.83,-3624,98,0
28902,9.83,-3624,98,0
29119,9.83,-3624,98,0
68505,9.83,-3624,98,0
86440,9.83,-3624,98,0
42625,9.83,-3624,98,0
2011,9.83,-3624,98,0
21338,9.83,-3624,98,0
8814,9.83,-3624,98,0
38573,9.83,-3624,98,0
99316,9.83,-3624,98,0
34831,9.83,-3624,98,0
47737,9.83,-3624,98,0
89904,9.83,-3624,98,0
78276,9.83,-3624,98,0
95576,9.83,-3624,98,0
13814,9.83,-3624,98,0
70490,9.83,-3624,98,0
63952,9.83,-3624,98,0
26844,9.83,-3624,98,0
2155,9.83,-3624,98,0
52683,9.83,-3624,98,0
48459,9.83,-3624,98,0
89097,9.83,-3624,98,0
76368,9.83,-3624,98,0
35544,9.83,-3624,98,0
29505,9.83,-3624,98,0
93992,9.83,-3624,98,0
88519,9.83,-3624,98,0
20420,9.83,-3624,98,0
29735,9.83,-3624,98,0
63314,9.83,-3624,98,0
32342,9.83,-3624,98,0
70140,9.83,-3624,98,0
31454,9.83,-3624,98,0
42768,9.83,-3624,98,0
72110,9.83,-3624,98,0
38804,9.83,-3624,98,0
82702,9.83,-3624,98,0
73323,9.83,-3624,98,0
91161,9.83,-3624,98,0
93425,9.83,-3624,98,0
2138,9.83,-3624,98,0
46089,9.83,-3624,98,0
31209,9.83,-3624,98,0
14124,9.83,-3624,98,0
10099,9.83,-3624,98,0
15187,9.83,-3624,98,0
39341,9.83,-3624,98,0
34064,9.83,-3624,98,0
9353,9.83,-3624,98,0
73000,9.83,-3624,98,0
29549,9.83,-3624,98,0
35021,9.83,-3624,98,0
568,9.83,-3624,98,0
49058,9.83,-3624,98,0
71652,9.83,-3624,98,0
40559,9.83,-3624,98,0
50772,9.83,-3624,98,0
58011,9.83,-3624,98,0
11693,9.83,-3624,98,0
32781,9.83,-3624,98,0
88022,9.83,-3624,98,0
8829,9.83,-3624,98,0
43879,9.83,-3624,98,0
53507,9.83,-3624,98,0
17572,9.83,-3624,98,0
22971,9.83,-3624,98,0
37160,9.83,-3624,98,0
44761,9.83,-3624,98,0
35171,9.83,-3624,98,0
90058,9.83,-3624,98,0
33419,9.83,-3624,98,0
43025,9.83,-3624,98,0
1713,9.83,-3624,98,0
40997,9.83,-3624,98,0
82674,9.83,-3624,98,0
71925,9.83,-3624,98,0
52952,9.83,-3624,98,0
31466,9.83,-3624,98,0
76877,9.83,-3624,98,0
83035,9.83,-3624,98,0
26311,9.83,-3624,98,0
90921,9.83,-3624,98,0
9968,9.83,-3624,98,0
52216,9.83,-3624,98,0
93751,9.83,-3624,98,0
1731,9.83,-3624,98,0
98518,9.83,-3624,98,0
44148,9.83,-3624,98,0
82008,9.83,-3624,98,0
24707,9.83,-3624,98,0
75107,9.83,-3624,98,0
62329,9.83,-3624,98,0
22048,9.83,-3624,98,0
22528,9.83,-3624,98,0
52014,9.83,-3624,98,0
68568,9.83,-3624,98,0
31868,9.83,-3624,98,0
60696,9.83,-3624,98,0
54371,9.83,-3624,98,0
53577,9.83,-3624,98,0
88421,9.83,-3624,98,0
73145,9.83,-3624,98,0
47785,9.83,-3624,98,0
40448,9.83,-3624,98,0
44481,9.83,-3624,98,0
53426,9.83,-3624,98,0
93533,9.83,-3624,98,0
65909,9.83,-3624,98,0
12363,9.83,-3624,98,0
48899,9.83,-3624,98,0
63610,9.83,-3624,98,0
54816,9.83,-3624,98,0
3237,9.83,-3624,98,0
52410,9.83,-3624,98,0
89935,9.83,-3624,98,0
69484,9.83,-3624,98,0
29245,9.83,-3624,98,0
56039,9.83,-3624,98,0
45279,9.83,-3624,98,0
61054,9.83,-3624,98,0
9522,9.83,-3624,98,0
62176,9.83,-3624,98,0
31360,9.83,-3624,98,0
12773,9.83,-3624,98,0
10469,9.83,-3624,98,0
45945,9.83,-3624,98,0
53826,9.83,-3624,98,0
89203,9.83,-3624,98,0
90728,9.83,-3624,98,0
68018,9.83,-3624,98,0
59022,9.83,-3624,98,0
78657,9.83,-3624,98,0
26706,9.83,-3624,98,0
14093,9.83,-3624,98,0
88147,9.83,-3624,98,0
35650,9.83,-3624,98,0
21534,9.83,-3624,98,0
69592,9.83,-3624,98,0
99993,9.83,-3624,98,0
12176,9.83,-3624,98,0
26149,9.83,-3624,98,0
45043,9.83,-3624,98,0
96555,9.83,-3624,98,0
51927,9.83,-3624,98,0
25049,9.83,-3624,98,0
32577,9.83,-3624,98,0
61791,9.83,-3624,98,0
23377,9.83,-3624,98,0
30672,9.83,-3624,98,0
34836,9.83,-3624,98,0
38706,9.83,-3624,98,0
43374,9.83,-3624,98,0
13879,9.83,-3624,98,0
35695,9.83,-3624,98,0
53210,9.83,-3624,98,0
71249,9.83,-3624,98,0
9926,9.83,-3624,98,0
70528,9.83,-3624,98,0
79423,9.83,-3624,98,0
68010,9.83,-3624,98,0
76318,9.83,-3624,98,0
86927,9.83,-3624,98,0
10480,9.83,-3624,98,0
874,9.83,-3624,98,0
98281,9.83,-3624,98,0
15195,9.83,-3624,98,0
17156,9.83,-3624,98,0
3563,9.83,-3624,98,0
73699,9.83,-3624,98,0
95844,9.83,-3624,98,0
35804,9.83,-3624,98,0
31337,9.83,-3624,98,0
69911,9.83,-3624,98,0
1116,9.83,-3624,98,0
44864,9.83,-3624,98,0
19424,9.83,-3624,98,0
33435,9.83,-3624,98,0
63382,9.83,-3624,98,0
24048,9.83,-3624,98,0
6066,9.83,-3624,98,0
64410,9.83,-3624,98,0
13931,9.83,-3624,98,0
13077,9.83,-3624,98,0
79557,9.83,-3624,98,0
82953,9.83,-3624,98,0
51306,9.83,-3624,98,0
47366,9.83,-3624,98,0
73935,9.83,-3624,98,0
22249,9.83,-3624,98,0
75749,9.83,-3624,98,0
20191,9.83,-3624,98,0
88111,9.83,-3624,98,0
79430,9.83,-3624,98,0
22418,9.83,-3624,98,0
81156,9.83,-3624,98,0
32894,9.83,-3624,98,0
50776,9.83,-3624,98,0
84655,9.83,-3624,98,0
88206,9.83,-3624,98,0
37885,9.83,-3624,98,0
54363,9.83,-3624,98,0
77033,9.83,-3624,98,0
77679,9.83,-3624,98,0
47150,9.83,-3624,98,0
37531,9.83,-3624,98,0
51204,9.83,-3624,98,0
91555,9.83,-3624,98,0
8495,9.83,-3624,98,0
10750,9.83,-3624,98,0
73747,9.83,-3624,98,0
13447,9.83,-3624,98,0
88114,9.83,-3624,98,0
84217,9.83,-3624,98,0
24665,9.83,-3624,98,0
6821,9.83,-3624,98,0
68732,9.83,-3624,98,0
67492,9.83,-3624,98,0
93153,9.83,-3624,98,0
82601,9.83,-3624,98,0
37601,9.83,-3624,98,0
23808,9.83,-3624,98,0
99426,9.83,-3624,98,0
68266,9.83,-3624,98,0
82607,9.83,-3624,98,0
65516,9.83,-3624,98,0
34278,9.83,-3624,98,0
10696,9.83,-3624,98,0
36062,9.83,-3624,98,0
49486,9.83,-3624,98,0
76041,9.83,-3624,98,0
35048,9.83,-3624,98,0
15253,9.83,-3624,98,0
32154,9.83,-3624,98,0
62097,9.83,-3624,98,0
184,9.83,-3624,98,0
24416,9.83,-3624,98,0
47865,9.83,-3624,98,0
55644,9.83,-3624,98,0
78722,9.83,-3624,98,0
42828,9.83,-3624,98,0
54915,9.83,-3624,98,0
48712,9.83,-3624,98,0
45338,9.83,-3624,98,0
29705,9.83,-3624,98,0
57675,9.83,-3624,98,0
18659,9.83,-3624,98,0
82185,9.83,-3624,98,0
35934,9.83,-3624,98,0
75796,9.83,-3624,98,0
12228,9.83,-3624,98,0
81441,9.83,-3624,98,0
44558,9.83,-3624,98,0
22083,9.83,-3624,98,0
92607,9.83,-3624,98,0
7912,9.83,-3624,98,0
22793,9.83,-3624,98,0
6085,9.83,-3624,98,0
31186,9.83,-3624,98,0
78312,9.83,-3624,98,0
7810,9.83,-3624,98,0
1128,9.83,-3624,98,0
60093,9.83,-3624,98,0
56067,9.83,-3624,98,0
4853,9.83,-3624,98,0
74995,9.83,-3624,98,0
77402,9.83,-3624,98,0
71862,9.83,-3624,98,0
44405,9.83,-3624,98,0
16198,9.83,-3624,98,0
60445,9.83,-3624,98,0
74630,9.83,-3624,98,0
84369,9.83,-3624,98,0
69848,9.83,-3624,98,0
20847,9.83,-3624,98,0
28313,9.83,-3624,98,0
42177,9.83,-3624,98,0
40805,9.83,-3624,98,0
79780,9.83,-3624,98,0
5335,9.83,-3624,98,0
78921,9.83,-3624,98,0
79856,9.83,-3624,98,0
85056,9.83,-3624,98,0
29772,9.83,-3624,98,0
20530,9.83,-3624,98,0
42052,9.83,-3624,98,0
58863,9.83,-3624,98,0
77575,9.83,-3624,98,0
3310,9.83,-3624,98,0
20023,9.83,-3624,98,0
95525,9.83,-3624,98,0
90366,9.83,-3624,98,0
62541,9.83,-3624,98,0
25694,9.83,-3624,98,0
52185,9.83,-3624,98,0
41036,9.83,-3624,98,0
28842,9.83,-3624,98,0
41257,9.83,-3624,98,0
37243,9.83,-3624,98,0
50697,9.83,-3624,98,0
64447,9.83,-3624,98,0
64948,9.83,-3624,98,0
42199,9.83,-3624,98,0
88394,9.83,-3624,98,0
47096,9.83,-3624,98,0
7716,9.83,-3624,98,0
983,9.83,-3624,98,0
15543,9.83,-3624,98,0
92237,9.83,-3624,98,0
20800,9.83,-3624,98,0
30282,9.83,-3624,98,0
55200,9.83,-3624,98,0
44101,9.83,-3624,98,0
9068,9.83,-3624,98,0
36298,9.83,-3624,98,0
36922,9.83,-3624,98,0
98362,9.83,-3624,98,0
86326,9.83,-3624,98,0
45307,9.83,-3624,98,0
23352,9.83,-3624,98,0
57636,9.83,-3624,98,0
26386,9.83,-3624,98,0
87693,9.83,-3624,98,0
37058,9.83,-3624,98,0
22576,9.83,-3624,98,0
22252,9.83,-3624,98,0
92857,9.83,-3624,98,0
98726,9.83,-3624,98,0
62511,9.83,-3624,98,0
43376,9.83,-3624,98,0
7516,9.83,-3624,98,0
11040,9.83,-3624,98,0
14292,9.83,-3624,98,0
79456,9.83,-3624,98,0
93741,9.83,-3624,98,0
65464,9.83,-3624,98,0
20539,9.83,-3624,98,0
45652,9.83,-3624,98,0
70876,9.83,-3624,98,0
69456,9.83,-3624,98,0
42183,9.83,-3624,98,0
81826,9.83,-3624,98,0
27293,9.83,-3624,98,0
39285,9.83,-3624,98,0
55921,9.83,-3624,98,0
21382,9.83,-3624,98,0
27263,9.83,-3624,98,0
70650,9.83,-3624,98,0
42519,9.83,-3624,98,0
36918,9.83,-3624,98,0
31134,9.83,-3624,98,0
7450,9.83,-3624,98,0
72643,9.83,-3624,98,0
